,RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
3282,20251227-204816,2.5730061531,2.6070988178,75.8541259766,81.5757064819,0.0171861211,0.1344785556,1.4161994398,1.4098051786,69.1999969482,63.4083333969,21634.5,21571.0583984375,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.0,927.0,14.3860635757,9.7214893579,0.0,0.0,9130,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000261,40960,0.005205,0.1,0.923,3.0,linear,True,512,2,simple,,,5,250000,128,12000
3283,20251227-204950,1.450106144,1.4751605988,82.0867538452,97.2496109009,0.0251771742,0.0551452097,1.4160805881,1.4108988047,69.75,63.1149999619,21711.0,21630.083203125,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.8137369156,9.9190397263,0.0,0.0,9131,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000159,81920,0.005501,0.144,0.925,5.0,linear,False,512,3,simple,,,5,250000,256,12000
3284,20251227-205154,92.3461685181,100.0000152588,216.1636352539,584.5435180664,0.0183497174,0.1290752341,1.2979047535,1.2463648319,70.5999984741,64.7878515864,21791.0,21673.6104339232,3133.3332519531,3133.3332519531,0.5,0.0090361446,928.0,927.0060240964,18.7355651855,12.1675025239,0.0,0.0,9132,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000246,81920,0.008308,0.185,0.94,3.0,constant,False,256,3,simple,,,5,2000000,512,12000
3285,20251227-210146,1.9025062323,1.9025062323,34.3312416077,34.3312416077,0.034706057,0.2276256066,1.4147525728,1.4057170153,66.3000030518,63.5833334923,21497.0,21450.6872558594,3133.3332519531,3133.3332519531,0.5,0.1041666679,927.0,927.0,11.0733957291,9.0668262243,0.0,0.0,9133,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000141,10240,0.009164,0.114,0.915,5.0,constant,False,256,1,simple,,,5,100000,256,12000
3286,20251227-210228,42.8000030518,42.8000030518,83.3059082031,83.3059082031,0.0343051172,0.3018732464,1.3893902898,1.3639119864,70.1333312988,63.4133329391,21517.333984375,21490.2084960938,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.9000864029,10.8322043657,0.0,0.0,9134,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000238,20480,0.005758,0.175,0.937,5.0,linear,True,256,1,simple,,,5,250000,64,12000
3287,20251227-210402,1.2962075472,1.3375252485,153.5777587891,170.1692657471,0.0177757954,0.2243867839,1.4216578268,1.4239461422,68.3499984741,63.0522358592,21706.333984375,21607.1993140244,3133.3332519531,3133.3332519531,0.3333333433,0.0243902446,927.0,927.0,13.8879051208,10.0017820917,0.0,0.0,9135,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,3.9e-05,81920,0.007167,0.188,0.929,4.0,constant,True,32,2,simple,,,5,500000,64,12000
3288,20251227-210700,29.0348892212,30.747505188,667.947265625,685.0697631836,0.0177784513,0.0368433046,1.3781439109,1.3286559582,75.8499984741,64.9204817163,21780.0,21661.1637095256,3133.3332519531,3133.3332519531,0.5,0.0030120482,927.0,927.0,16.732301712,11.6944328475,0.0,0.0,9136,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,4.3e-05,81920,0.006958,0.187,0.914,5.0,constant,False,512,1,simple,,,5,2000000,128,12000
3289,20251227-211834,1.2884691954,1.2997999191,25.219543457,43.3914375305,0.0156216188,0.1220529005,1.4187502861,1.4185396433,66.1666641235,63.5499997139,21632.666015625,21566.3332519531,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.8039226532,9.8897562623,0.0,0.0,9137,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,2.3e-05,40960,0.00159,0.228,0.932,5.0,linear,False,512,3,simple,,,5,100000,512,12000
3290,20251227-211924,1.2799602747,1.3195170164,289.5439758301,325.9678649902,0.017594081,0.1703264502,1.4190699092,1.4189931154,68.5,63.9331322636,21832.333984375,21712.7510824548,3133.3332519531,3133.3332519531,0.3333333433,0.0120481931,927.0,927.0,14.3398122787,10.2841177504,0.0,0.0,9138,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,1.1e-05,163840,0.00403,0.257,0.914,3.0,linear,True,128,2,simple,,,5,1000000,1024,12000
3291,20251227-212457,30.4973735809,30.4973735809,78.0611572266,78.0611572266,0.0343492961,0.4873936191,1.4086039186,1.3969368935,68.4000015259,63.3208335876,21587.0,21528.9833007812,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,15.43242836,10.4556544065,0.0,0.0,9139,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000108,10240,0.001089,0.181,0.914,4.0,linear,True,64,2,simple,,,5,250000,2048,12000
3292,20251227-212625,1.1649056673,1.2681818008,3.72605443,24.8374595642,,,1.4189382792,1.4189382792,67.4499969482,63.9541664124,21639.0,21594.1042480469,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.2719888687,9.9303182364,0.0,0.0,9140,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000221,327680,0.007817,0.221,0.935,10.0,constant,False,128,3,simple,,,5,100000,256,12000
3293,20251227-212657,1.164716959,1.1809885502,27.3683509827,30.3425636292,0.0110224253,0.4017465711,1.4188660383,1.4184454679,66.6500015259,63.9249992371,21674.333984375,21549.125,3133.3332519531,3133.3332519531,0.5,0.1875000037,927.0,927.0,12.4108419418,10.2620882988,0.0,0.0,9141,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000185,81920,0.003299,0.174,0.939,3.0,linear,False,128,2,simple,,,5,100000,1024,12000
3294,20251227-212734,100.0000076294,100.0000076294,220.8634796143,582.3748168945,0.0182222722,0.0076186217,1.3334868536,1.2979485989,72.5500030518,64.4741967443,21857.5,21715.8554334526,3133.3332519531,3133.3332519531,0.5,0.0030120482,929.0,927.0341366687,17.6388244629,11.7511167067,0.0,0.0,9142,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000212,81920,0.002928,0.178,0.942,3.0,linear,True,128,3,simple,,,5,2000000,64,12000
3295,20251227-213724,2.9283783436,3.4259397984,624.1713256836,676.5598144531,0.0243366313,0.5674653422,1.3876910662,1.3564913273,70.9000015259,63.4701806264,21691.5,21611.5567229857,3133.3332519531,3133.3332519531,0.5,0.0070281126,929.0,927.0271084337,17.4715652466,10.4539709407,0.0,0.0,9143,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,6e-05,20480,0.007701,0.3,0.935,5.0,linear,False,32,1,simple,,,5,2000000,64,12000
3296,20251227-214849,21.1137275696,22.3818206787,884.2016601562,941.0548706055,0.0177277468,0.0731962047,1.4098942797,1.3939203024,72.0,64.4154616436,22020.5,21831.3032167733,3133.3332519531,3133.3332519531,0.5,0.0050200804,930.0,926.8293173916,17.2054805756,11.1018725849,0.0,0.0,9144,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,1.9e-05,163840,0.006297,0.118,0.919,10.0,linear,True,128,2,simple,,,5,2000000,64,12000
3297,20251227-220438,100.0000152588,100.0000152588,196.6982269287,872.6580810547,0.0131820085,0.0030194252,1.291974095,1.1877702475,70.9499969482,64.4724899889,22009.5,21865.9949995294,3133.3332519531,3133.3332519531,0.3333333433,0.0020080322,927.0,926.9176705602,18.8577804565,11.7148773354,0.0,0.0,9145,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000166,81920,0.000751,0.3,0.915,5.0,constant,True,512,3,simple,,,5,2000000,256,12000
3298,20251227-221919,1.271794796,1.3110440969,143.3635253906,184.595703125,0.0123939983,0.1170375273,1.4181305839,1.4171450138,69.0,64.2347559115,21957.666015625,21823.0182450457,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.3553667068,10.1769925443,0.0,0.0,9146,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000121,163840,0.005905,0.109,0.918,5.0,linear,False,512,1,simple,,,5,500000,128,12000
3299,20251227-222232,1.6208144426,1.7337263823,73.1882019043,79.0793991089,0.0244957317,0.3365250051,1.4153499067,1.4111844301,69.9333343506,64.9250005722,21686.0,21651.8749023437,3133.3332519531,3133.3332519531,0.0,0.0,929.0,927.2166656494,17.683555603,10.9902933359,0.0,0.0,9147,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000256,40960,0.006295,0.207,0.937,4.0,linear,True,32,1,simple,,,5,250000,128,12000
3300,20251227-222404,1.2156069279,1.2253875732,40.0752258301,76.1569976807,0.0175628159,0.2348171622,1.4188749492,1.4187387228,72.4499969482,65.3116661072,21878.5,21744.791796875,3133.3332519531,3133.3332519531,0.3333333433,0.0333333343,927.0,927.0,15.0303106308,10.0910058975,0.0,0.0,9148,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,1.8e-05,163840,0.003357,0.266,0.915,4.0,linear,False,32,3,simple,,,5,250000,64,12000
3301,20251227-222529,2.6813290119,2.6813290119,43.41614151,43.41614151,0.0242945887,0.0416125497,1.4070180506,1.3779836893,65.3333358765,63.3937501907,21688.666015625,21652.3125,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.9072332382,10.3169030547,0.0,0.0,9149,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000143,20480,0.000361,0.269,0.926,10.0,constant,False,128,3,simple,,,5,100000,256,12000
3302,20251227-222619,31.3138923645,31.3138923645,156.8898925781,156.8898925781,0.0347830744,0.5117947718,1.4076342263,1.3771545887,69.5,64.2548784396,21678.666015625,21603.4959984756,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.4681091309,10.1422611795,0.0,0.0,9150,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000198,20480,0.006824,0.295,0.924,4.0,linear,True,32,1,simple,,,5,500000,1024,12000
3303,20251227-222906,2.0833332539,2.0833332539,163.8817138672,163.8817138672,0.0242370176,0.1992671018,1.4072479213,1.3978376389,70.1666641235,64.7869921428,21846.0,21758.9918064024,3133.3332519531,3133.3332519531,0.5,0.0203252035,927.0,927.0,14.6186094284,10.4176233803,0.0,0.0,9151,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,9.7e-05,40960,0.001162,0.105,0.9,4.0,constant,False,128,1,simple,,,5,500000,2048,12000
3304,20251227-223159,100.0000152588,100.0000152588,350.1087036133,613.15234375,0.0348317383,0.0534366445,1.3915868402,1.3634511232,71.75,64.762349393,21811.0,21665.1485669239,3133.3332519531,3133.3332519531,0.5,0.0030120482,927.0,927.0,19.0065765381,11.7379481074,0.0,0.0,9152,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,1.8e-05,40960,0.005039,0.295,0.922,4.0,constant,True,64,2,simple,,,5,2000000,512,12000
3305,20251227-224220,52.4400100708,52.4400100708,79.075088501,79.075088501,0.0349112072,0.0160058158,1.3808478355,1.3258157969,67.75,64.3291667938,21659.666015625,21632.8666992188,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.244594574,10.0243110418,0.0,0.0,9153,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000233,20480,0.006462,0.159,0.925,3.0,constant,False,512,2,simple,,,5,250000,128,12000
3306,20251227-224349,3.6324112415,4.1635966301,653.6185302734,678.5842895508,0.0174962559,0.3887703189,1.3858268663,1.3599413633,71.8499984741,64.3925702888,21820.0,21700.6877353163,3133.3332519531,3133.3332519531,0.6666666865,0.0160642573,929.0,927.0341366687,16.4978675842,11.1337713104,0.0,0.0,9154,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,6.9e-05,81920,0.000376,0.21,0.927,5.0,linear,False,128,1,simple,,,5,2000000,2048,12000
3307,20251227-225516,2.0798406601,2.1320753098,90.6524581909,96.1856002808,0.0255429275,0.0471640915,1.4067147732,1.3764616251,68.4000015259,64.1275003433,21687.0,21627.9333984375,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.0243577957,10.9181676865,0.0,0.0,9155,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000258,40960,0.009375,0.213,0.947,8.0,constant,False,256,1,simple,,,5,250000,512,12000
3308,20251227-225708,1.1386194229,1.1386194229,44.4195747375,44.4195747375,0.0354145057,0.1518648267,1.4117576629,1.4001847506,69.2666702271,65.0187511444,21614.666015625,21577.0832519531,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,15.0847043991,9.8184289336,0.0,0.0,9156,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000255,40960,0.004113,0.288,0.945,10.0,linear,False,256,1,simple,,,5,100000,2048,12000
3309,20251227-225800,25.0043525696,31.9189243317,692.5152587891,863.0928955078,0.0171602867,0.9356045468,1.3606512001,1.2540901899,71.1999969482,64.3214860709,21734.333984375,21614.8514213102,3133.3332519531,3133.3332519531,0.5,0.0080321286,929.0,927.0361445783,18.1638832092,11.2190809365,0.0,0.0,9157,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,4.2e-05,40960,0.00046,0.168,0.902,10.0,constant,True,32,1,simple,,,5,2000000,2048,12000
3310,20251227-231231,100.0000152588,100.0000152588,50.0289039612,853.6634521484,0.0339086832,0.0172922171,0.912166394,0.5499358177,70.6999969482,64.1876505886,21661.0,21566.3463855422,3133.3332519531,3133.3332519531,0.5,0.0030120482,927.0,927.0,15.4283647537,10.7130793146,0.0,0.0,9158,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,0.000213,10240,0.002271,0.171,0.942,10.0,constant,True,32,3,simple,,,5,2000000,1024,12000
3311,20251227-232655,1.7361701727,1.8801487684,182.7166442871,252.0931091309,0.0156222361,0.1058270708,1.3927866279,1.3671884537,70.5333328247,64.7162599331,22080.333984375,21792.365710747,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,17.1359138489,10.8156199688,0.0,0.0,9159,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000111,163840,0.005134,0.299,0.928,10.0,constant,False,256,2,simple,,,5,500000,64,12000
3312,20251227-233115,92.7916793823,97.4583511353,440.7532653809,473.0775756836,0.0183863173,0.0409099339,1.3527556658,1.2948579788,71.0,64.9084339831,21800.5,21706.5783367846,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927.0,927.0,15.8265151978,11.544298465,0.0,0.0,9160,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000134,81920,0.00157,0.141,0.947,10.0,linear,False,256,2,simple,,,5,1000000,1024,12000
3313,20251227-233916,100.0000152588,100.0000152588,691.948425293,1310.2269287109,0.0186561382,0.0785775893,1.3131930864,1.2221063375,75.1500015259,64.432931969,22071.0,21921.4859633848,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,927.0,927.0,19.364938736,11.8404766766,0.0,0.0,9161,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,7.7e-05,163840,0.009651,0.181,0.917,10.0,constant,False,512,3,simple,,,5,2000000,1024,12000
3314,20251228-000114,1.2904191017,1.3215725422,61.5079574585,73.668586731,0.0178683735,0.0578128919,1.4139444232,1.4031982422,66.9000015259,63.9166660309,21845.666015625,21706.1416992188,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.0,927.0,13.2861585617,10.0300740242,0.0,0.0,9162,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000235,163840,0.000596,0.25,0.937,3.0,constant,True,128,2,simple,,,5,250000,64,12000
3315,20251228-000236,1.629545331,1.6786541939,101.6723556519,104.5653381348,0.0182043497,0.1562164277,1.4132812142,1.3938410282,68.9000015259,64.1599996567,21645.0,21613.4416015625,3133.3332519531,3133.3332519531,1.3333333731,0.0666666687,927.0,927.0,15.315495491,10.8176149607,0.0,0.0,9163,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000243,40960,0.008775,0.26,0.91,10.0,constant,False,32,2,simple,,,5,250000,256,12000
3316,20251228-000439,54.1190567017,82.950012207,213.6066131592,301.6565551758,0.0348231,1.335626735,1.3935433712,1.3808811903,70.4000015259,63.6556226432,21664.0,21590.728892131,3133.3332519531,3133.3332519531,0.0,0.0,929.0,927.0180722892,14.8883304596,10.3276750611,0.0,0.0,9164,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,4e-05,10240,0.003695,0.271,0.909,4.0,linear,True,128,2,simple,,,5,1000000,2048,12000
3317,20251228-000948,1.7592856884,1.7910842896,134.3086395264,157.6842041016,0.0124718351,0.4101208448,1.418800261,1.4183833599,68.9000015259,63.2430891642,21849.666015625,21742.0407298018,3133.3332519531,3133.3332519531,0.0,0.0,926.0,926.0,13.4217386246,10.4447015786,0.0,0.0,9165,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000123,81920,0.004438,0.282,0.939,3.0,linear,True,256,1,simple,,,5,500000,128,12000
3318,20251228-001234,2.3451149464,2.5177710056,348.5927429199,351.310546875,0.0251405981,0.0610145237,1.3926754773,1.368287921,68.9666671753,64.239156792,21811.0,21715.196700866,3133.3332519531,3133.3332519531,0.3333333433,0.0080321288,929.0,926.6626506024,16.7736377716,11.1547178073,0.0,0.0,9166,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000127,81920,0.004577,0.227,0.94,5.0,linear,False,128,1,simple,,,5,1000000,2048,12000
3319,20251228-001832,1.3028055429,1.3797520399,6.7068171501,217.1196746826,0.0124604727,0.1960620061,1.4221178526,1.4246538877,68.0999984741,63.7235775459,21962.75,21777.957269436,3133.3332519531,3133.3332519531,0.0,0.0,927.6666870117,927.0162606588,16.1542243958,10.1821864872,0.0,0.0,9167,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000161,163840,0.009492,0.107,0.908,8.0,constant,True,256,1,simple,,,5,500000,1024,12000
3320,20251228-002218,55.6000099182,56.7809638977,138.0698852539,142.8656463623,0.025579364,0.0582019568,1.3768439555,1.3375160694,68.1500015259,63.4626016384,21677.5,21629.0731230945,3133.3332519531,3133.3332519531,0.5,0.0203252035,927.0,927.0,16.6819801331,10.7728192515,0.0,0.0,9168,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000275,40960,0.007259,0.268,0.939,3.0,linear,False,128,3,simple,,,5,500000,256,12000
3321,20251228-002452,1.1875716448,1.2346303463,67.5397720337,79.69480896,0.0179014206,0.4100825489,1.4198979378,1.4207885265,67.6999969482,63.5666658401,21793.666015625,21679.4166015625,3133.3332519531,3133.3332519531,0.3333333433,0.0166666672,927.0,927.0,13.5048074722,10.2072075844,0.0,0.0,9169,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,4.6e-05,81920,0.005985,0.174,0.907,5.0,linear,True,32,1,simple,,,5,250000,64,12000
3322,20251228-002629,95.9230880737,100.0000152588,150.4288330078,326.1289978027,0.033934516,0.0417427097,1.4152666847,1.4124172926,77.5500030518,64.1755022256,21816.0,21644.3373493976,3133.3332519531,3133.3332519531,0.5,0.0100401608,927.0,927.0,15.4800310135,10.2359018153,0.0,0.0,9170,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,512,1.3e-05,10240,0.009161,0.245,0.903,4.0,linear,True,256,3,simple,,,5,1000000,1024,12000
3323,20251228-003202,1.2561885118,1.2561885118,43.9828033447,43.9828033447,0.0161592979,0.0420036092,1.4181334674,1.4134370089,66.9000015259,63.5854172707,21724.666015625,21635.75,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,14.1589803696,10.493195951,0.0,0.0,9171,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,2048,0.000184,81920,0.006055,0.145,0.925,5.0,constant,False,512,3,simple,,,5,100000,2048,12000
3324,20251228-003253,1.2053742409,1.2127412558,13.3755788803,25.9529895782,,,1.4189382643,1.4189382792,66.1500015259,63.7270846367,21784.5,21672.8747558594,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,12.078125,9.0579627156,0.0,0.0,9172,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,4096,0.000274,327680,0.00859,0.261,0.9,3.0,linear,True,512,2,simple,,,5,100000,2048,12000
3325,20251228-003326,3.9188287258,4.3484168053,79.1249160767,81.8087005615,0.0247716021,0.2325140238,1.409706223,1.4005788565,68.4666671753,64.026666832,21669.666015625,21635.3333984375,3133.3332519531,3133.3332519531,0.0,0.0,927.0,927.0,13.3881130219,10.8110974312,0.0,0.0,9173,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,0.000232,40960,0.005471,0.258,0.94,5.0,linear,True,64,2,simple,,,5,250000,512,12000
3326,20251228-003501,100.0000152588,100.0000152588,142.8649902344,424.0489196777,0.0244662981,0.0118510164,1.3489011698,1.3203475475,69.6500015259,63.7112450657,21692.333984375,21621.3514213102,3133.3332519531,3133.3332519531,0.5,0.0120481928,928.0,927.0120481928,16.9342536926,11.4517059269,0.0,0.0,9174,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303.0,,ppo,3DBall,1024,6.6e-05,20480,0.006262,0.184,0.918,8.0,linear,False,256,3,simple,,,5,1000000,2048,12000
